 x 	 y 	 u 	 v 	 m 
  0.1852 	 0.4039 	 0.0000 	 -0.0000 	 0.0000  
  0.2469 	 0.4026 	 0.0000 	 -0.0000 	 0.0000  
  0.3086 	 0.4306 	 0.0000 	 0.0000 	 0.0000  
  0.3704 	 0.4797 	 0.0000 	 0.0000 	 0.0000  
  0.4321 	 0.5163 	 0.0000 	 -0.0000 	 0.0000  
  0.4938 	 0.5282 	 0.0000 	 0.0000 	 0.0000  
  0.5556 	 0.5151 	 -0.0000 	 -0.0000 	 0.0000  
  0.6173 	 0.4775 	 -0.0000 	 0.0000 	 0.0000  
  0.6790 	 0.4287 	 -0.0000 	 0.0000 	 0.0000  
  0.7407 	 0.4018 	 0.0000 	 -0.0000 	 0.0000  
  0.8025 	 0.4024 	 0.0000 	 -0.0000 	 0.0000  
 
