 x 	 y 	 u 	 v 	 m 
  0.1852 	 0.4538 	 -0.0000 	 0.0000 	 0.0000  
  0.2469 	 0.4522 	 -0.0000 	 0.0000 	 0.0000  
  0.3086 	 0.4470 	 -0.0000 	 0.0000 	 0.0000  
  0.3704 	 0.4323 	 0.0000 	 0.0000 	 0.0000  
  0.4321 	 0.4108 	 -0.0000 	 0.0000 	 0.0000  
  0.4938 	 0.4000 	 -0.0000 	 -0.0000 	 0.0000  
  0.5556 	 0.4097 	 0.0000 	 0.0000 	 0.0000  
  0.6173 	 0.4310 	 0.0000 	 0.0000 	 0.0000  
  0.6790 	 0.4462 	 0.0000 	 0.0000 	 0.0000  
  0.7407 	 0.4516 	 0.0000 	 0.0000 	 0.0000  
  0.8025 	 0.4522 	 0.0000 	 0.0000 	 0.0000  
 
