 x 	 y 	 u 	 v 	 m 
  0.0617 	 0.0370 	 0.0093 	 0.0042 	 102.1372
  0.1235 	 0.0370 	 -0.0011 	 -0.0008 	 13.1433
  0.1852 	 0.0370 	 -0.0013 	 0.0003 	 12.9055
  0.2469 	 0.0370 	 -0.0012 	 0.0000 	 12.2523
  0.3086 	 0.0370 	 -0.0010 	 -0.0001 	 9.6573
  0.3704 	 0.0370 	 -0.0006 	 -0.0001 	 5.8763
  0.4321 	 0.0370 	 -0.0002 	 -0.0001 	 2.1031
  0.4938 	 0.0370 	 0.0002 	 -0.0001 	 2.1951
  0.5556 	 0.0370 	 0.0006 	 -0.0001 	 5.8609
  0.6173 	 0.0370 	 0.0010 	 -0.0001 	 9.9825
  0.6790 	 0.0370 	 0.0014 	 -0.0001 	 14.0341
  0.7407 	 0.0370 	 0.0017 	 -0.0000 	 17.0224
  0.8025 	 0.0370 	 0.0018 	 0.0000 	 18.1919
  0.8642 	 0.0370 	 0.0017 	 0.0003 	 17.2251
  0.9259 	 0.0370 	 0.0004 	 -0.0008 	 8.8420
  0.0617 	 0.0741 	 -0.0015 	 0.0059 	 60.6762
  0.1235 	 0.0741 	 -0.0017 	 0.0000 	 17.3430
  0.1852 	 0.0741 	 -0.0018 	 0.0004 	 18.1113
  0.2469 	 0.0741 	 -0.0018 	 0.0000 	 18.0703
  0.3086 	 0.0741 	 -0.0015 	 -0.0002 	 15.6161
  0.3704 	 0.0741 	 -0.0011 	 -0.0003 	 11.2448
  0.4321 	 0.0741 	 -0.0005 	 -0.0003 	 5.9288
  0.4938 	 0.0741 	 0.0001 	 -0.0003 	 3.3744
  0.5556 	 0.0741 	 0.0008 	 -0.0003 	 8.5924
  0.6173 	 0.0741 	 0.0014 	 -0.0004 	 14.5842
  0.6790 	 0.0741 	 0.0019 	 -0.0003 	 19.6198
  0.7407 	 0.0741 	 0.0023 	 -0.0002 	 22.8573
  0.8025 	 0.0741 	 0.0024 	 0.0001 	 23.5567
  0.8642 	 0.0741 	 0.0021 	 0.0005 	 21.7854
  0.9259 	 0.0741 	 0.0018 	 0.0001 	 18.2849
  0.0617 	 0.1111 	 -0.0009 	 0.0025 	 26.9070
  0.1235 	 0.1111 	 -0.0018 	 0.0008 	 19.6649
  0.1852 	 0.1111 	 -0.0024 	 0.0007 	 24.9128
  0.2469 	 0.1111 	 -0.0025 	 0.0001 	 25.1939
  0.3086 	 0.1111 	 -0.0022 	 -0.0004 	 22.0438
  0.3704 	 0.1111 	 -0.0015 	 -0.0006 	 16.2560
  0.4321 	 0.1111 	 -0.0007 	 -0.0007 	 9.8175
  0.4938 	 0.1111 	 0.0001 	 -0.0007 	 6.8369
  0.5556 	 0.1111 	 0.0009 	 -0.0007 	 11.4874
  0.6173 	 0.1111 	 0.0017 	 -0.0007 	 18.6953
  0.6790 	 0.1111 	 0.0025 	 -0.0006 	 25.4108
  0.7407 	 0.1111 	 0.0030 	 -0.0003 	 29.7713
  0.8025 	 0.1111 	 0.0030 	 0.0002 	 30.4729
  0.8642 	 0.1111 	 0.0026 	 0.0008 	 27.5845
  0.9259 	 0.1111 	 0.0017 	 0.0009 	 19.2633
  0.0617 	 0.1481 	 -0.0007 	 0.0027 	 27.8162
  0.1235 	 0.1481 	 -0.0023 	 0.0018 	 29.1651
  0.1852 	 0.1481 	 -0.0032 	 0.0012 	 34.4226
  0.2469 	 0.1481 	 -0.0035 	 0.0002 	 35.5387
  0.3086 	 0.1481 	 -0.0032 	 -0.0006 	 32.3532
  0.3704 	 0.1481 	 -0.0023 	 -0.0011 	 25.2432
  0.4321 	 0.1481 	 -0.0011 	 -0.0012 	 16.9571
  0.4938 	 0.1481 	 -0.0000 	 -0.0013 	 12.6456
  0.5556 	 0.1481 	 0.0011 	 -0.0013 	 17.4751
  0.6173 	 0.1481 	 0.0023 	 -0.0013 	 26.7000
  0.6790 	 0.1481 	 0.0034 	 -0.0011 	 35.3331
  0.7407 	 0.1481 	 0.0040 	 -0.0004 	 40.1992
  0.8025 	 0.1481 	 0.0040 	 0.0004 	 39.9853
  0.8642 	 0.1481 	 0.0033 	 0.0014 	 35.7232
  0.9259 	 0.1481 	 0.0020 	 0.0019 	 28.1800
  0.0617 	 0.1852 	 -0.0011 	 0.0037 	 38.4022
  0.1235 	 0.1852 	 -0.0029 	 0.0029 	 41.3147
