 x 	 y 	 u 	 v 	 m 
  0.1852 	 0.4257 	 0.0000 	 0.0000 	 0.0000  
  0.2469 	 0.4237 	 0.0000 	 0.0000 	 0.0000  
  0.3086 	 0.4295 	 0.0000 	 0.0000 	 0.0000  
  0.3704 	 0.4472 	 -0.0000 	 -0.0000 	 0.0000  
  0.4321 	 0.4664 	 -0.0000 	 0.0000 	 0.0000  
  0.4938 	 0.4741 	 -0.0000 	 0.0000 	 0.0000  
  0.5556 	 0.4665 	 0.0000 	 0.0000 	 0.0000  
  0.6173 	 0.4474 	 0.0000 	 -0.0000 	 0.0000  
  0.6790 	 0.4296 	 0.0000 	 0.0000 	 0.0000  
  0.7407 	 0.4238 	 -0.0000 	 0.0000 	 0.0000  
  0.8025 	 0.4257 	 -0.0000 	 0.0000 	 0.0000  
 
