 x 	 y 	 u 	 v 	 m 
  0.1852 	 0.4241 	 0.0000 	 0.0000 	 0.0000  
  0.2469 	 0.4218 	 0.0000 	 0.0000 	 0.0000  
  0.3086 	 0.4367 	 -0.0000 	 0.0000 	 0.0000  
  0.3704 	 0.4613 	 0.0000 	 0.0000 	 0.0000  
  0.4321 	 0.4820 	 -0.0000 	 -0.0000 	 0.0000  
  0.4938 	 0.4896 	 -0.0000 	 -0.0000 	 0.0000  
  0.5556 	 0.4821 	 0.0000 	 -0.0000 	 0.0000  
  0.6173 	 0.4615 	 0.0000 	 0.0000 	 0.0000  
  0.6790 	 0.4370 	 0.0000 	 0.0000 	 0.0000  
  0.7407 	 0.4216 	 0.0000 	 0.0000 	 0.0000  
  0.8025 	 0.4217 	 0.0000 	 0.0000 	 0.0000  
 
