 x 	 y 	 u 	 v 	 m 
  0.0617 	 0.0370 	 0.0004 	 0.0000 	 4.3809
  0.1235 	 0.0370 	 0.0008 	 0.0000 	 8.4036
  0.1852 	 0.0370 	 0.0014 	 0.0002 	 13.9955
  0.2469 	 0.0370 	 0.0018 	 0.0001 	 18.1812
  0.3086 	 0.0370 	 0.0020 	 0.0002 	 20.1516
  0.3704 	 0.0370 	 0.0017 	 -0.0000 	 17.3226
  0.4321 	 0.0370 	 0.0011 	 -0.0003 	 11.5395
  0.4938 	 0.0370 	 0.0001 	 -0.0004 	 4.4883
  0.5556 	 0.0370 	 -0.0009 	 -0.0004 	 9.7397
  0.6173 	 0.0370 	 -0.0016 	 -0.0002 	 16.2397
  0.6790 	 0.0370 	 -0.0019 	 0.0001 	 18.7132
  0.7407 	 0.0370 	 -0.0018 	 0.0002 	 18.4871
  0.8025 	 0.0370 	 -0.0015 	 0.0002 	 14.9816
  0.8642 	 0.0370 	 -0.0011 	 0.0001 	 10.8182
  0.9259 	 0.0370 	 -0.0006 	 0.0000 	 5.6426
  0.0617 	 0.0741 	 0.0003 	 0.0001 	 3.4841
  0.1235 	 0.0741 	 0.0007 	 0.0001 	 7.3159
  0.1852 	 0.0741 	 0.0012 	 0.0003 	 12.6027
  0.2469 	 0.0741 	 0.0018 	 0.0003 	 18.1100
  0.3086 	 0.0741 	 0.0021 	 0.0002 	 20.9062
  0.3704 	 0.0741 	 0.0018 	 -0.0000 	 18.3361
  0.4321 	 0.0741 	 0.0011 	 -0.0005 	 12.3344
  0.4938 	 0.0741 	 0.0001 	 -0.0008 	 8.2540
  0.5556 	 0.0741 	 -0.0009 	 -0.0007 	 11.8508
  0.6173 	 0.0741 	 -0.0016 	 -0.0003 	 16.5534
  0.6790 	 0.0741 	 -0.0020 	 0.0002 	 19.6817
  0.7407 	 0.0741 	 -0.0019 	 0.0003 	 18.9580
  0.8025 	 0.0741 	 -0.0014 	 0.0003 	 14.5508
  0.8642 	 0.0741 	 -0.0009 	 0.0002 	 8.9295
  0.9259 	 0.0741 	 -0.0005 	 0.0001 	 5.1595
  0.0617 	 0.1111 	 0.0003 	 0.0001 	 2.9709
  0.1235 	 0.1111 	 0.0006 	 0.0001 	 6.3696
  0.1852 	 0.1111 	 0.0011 	 0.0004 	 11.6005
  0.2469 	 0.1111 	 0.0017 	 0.0004 	 17.2249
  0.3086 	 0.1111 	 0.0021 	 0.0003 	 20.8574
  0.3704 	 0.1111 	 0.0020 	 -0.0001 	 20.1677
  0.4321 	 0.1111 	 0.0013 	 -0.0007 	 14.2483
  0.4938 	 0.1111 	 0.0001 	 -0.0010 	 10.1219
  0.5556 	 0.1111 	 -0.0010 	 -0.0009 	 13.4330
  0.6173 	 0.1111 	 -0.0018 	 -0.0004 	 18.2442
  0.6790 	 0.1111 	 -0.0021 	 0.0001 	 21.1811
  0.7407 	 0.1111 	 -0.0018 	 0.0004 	 18.3385
  0.8025 	 0.1111 	 -0.0013 	 0.0004 	 13.0745
  0.8642 	 0.1111 	 -0.0008 	 0.0003 	 8.1320
  0.9259 	 0.1111 	 -0.0005 	 0.0001 	 4.7486
  0.0617 	 0.1481 	 0.0002 	 0.0001 	 2.6508
  0.1235 	 0.1481 	 0.0007 	 0.0001 	 6.8593
  0.1852 	 0.1481 	 0.0012 	 0.0004 	 12.4418
  0.2469 	 0.1481 	 0.0018 	 0.0004 	 18.4735
  0.3086 	 0.1481 	 0.0023 	 0.0004 	 22.9014
  0.3704 	 0.1481 	 0.0023 	 -0.0001 	 23.2508
  0.4321 	 0.1481 	 0.0015 	 -0.0007 	 16.7633
  0.4938 	 0.1481 	 0.0002 	 -0.0011 	 11.1674
  0.5556 	 0.1481 	 -0.0012 	 -0.0010 	 15.5584
  0.6173 	 0.1481 	 -0.0022 	 -0.0004 	 22.1470
  0.6790 	 0.1481 	 -0.0023 	 0.0002 	 23.1774
  0.7407 	 0.1481 	 -0.0019 	 0.0005 	 19.6808
  0.8025 	 0.1481 	 -0.0013 	 0.0004 	 14.0081
  0.8642 	 0.1481 	 -0.0008 	 0.0003 	 8.7850
  0.9259 	 0.1481 	 -0.0004 	 0.0001 	 4.4811
  0.0617 	 0.1852 	 0.0002 	 0.0001 	 2.6802
  0.1235 	 0.1852 	 0.0007 	 0.0001 	 6.9963
  0.1852 	 0.1852 	 0.0013 	 0.0004 	 13.3663
  0.2469 	 0.1852 	 0.0020 	 0.0005 	 20.6443
  0.3086 	 0.1852 	 0.0025 	 0.0005 	 25.7527
  0.3704 	 0.1852 	 0.0025 	 0.0000 	 24.6396
  0.4321 	 0.1852 	 0.0018 	 -0.0007 	 19.0921
  0.4938 	 0.1852 	 0.0002 	 -0.0012 	 11.9928
  0.5556 	 0.1852 	 -0.0014 	 -0.0010 	 17.0725
  0.6173 	 0.1852 	 -0.0024 	 -0.0004 	 24.0089
  0.6790 	 0.1852 	 -0.0025 	 0.0003 	 25.3233
  0.7407 	 0.1852 	 -0.0021 	 0.0005 	 21.5136
  0.8025 	 0.1852 	 -0.0015 	 0.0004 	 15.7499
  0.8642 	 0.1852 	 -0.0009 	 0.0003 	 9.3566
  0.9259 	 0.1852 	 -0.0004 	 0.0001 	 4.0693
  0.0617 	 0.2222 	 0.0002 	 0.0001 	 2.5360
  0.1235 	 0.2222 	 0.0006 	 0.0001 	 5.8506
  0.1852 	 0.2222 	 0.0012 	 0.0003 	 12.7257
  0.2469 	 0.2222 	 0.0020 	 0.0005 	 20.6540
  0.3086 	 0.2222 	 0.0026 	 0.0005 	 26.3880
  0.3704 	 0.2222 	 0.0026 	 0.0001 	 26.1251
  0.4321 	 0.2222 	 0.0017 	 -0.0007 	 17.8973
  0.4938 	 0.2222 	 0.0002 	 -0.0013 	 13.0794
  0.5556 	 0.2222 	 -0.0014 	 -0.0011 	 18.0771
  0.6173 	 0.2222 	 -0.0023 	 -0.0003 	 23.6537
  0.6790 	 0.2222 	 -0.0026 	 0.0003 	 25.7500
  0.7407 	 0.2222 	 -0.0022 	 0.0006 	 22.6094
  0.8025 	 0.2222 	 -0.0015 	 0.0004 	 15.2457
  0.8642 	 0.2222 	 -0.0008 	 0.0003 	 8.1103
  0.9259 	 0.2222 	 -0.0004 	 0.0001 	 3.8265
  0.0617 	 0.2593 	 0.0002 	 0.0001 	 1.9321
  0.1235 	 0.2593 	 0.0005 	 0.0001 	 5.0717
  0.1852 	 0.2593 	 0.0010 	 0.0003 	 11.0434
  0.2469 	 0.2593 	 0.0018 	 0.0006 	 18.9930
  0.3086 	 0.2593 	 0.0026 	 0.0007 	 26.4540
  0.3704 	 0.2593 	 0.0026 	 0.0003 	 26.2953
  0.4321 	 0.2593 	 0.0018 	 -0.0003 	 18.0192
  0.4938 	 0.2593 	 0.0002 	 -0.0008 	 8.5269
  0.5556 	 0.2593 	 -0.0013 	 -0.0005 	 14.1723
  0.6173 	 0.2593 	 -0.0024 	 0.0002 	 24.2717
  0.6790 	 0.2593 	 -0.0026 	 0.0008 	 27.0228
  0.7407 	 0.2593 	 -0.0021 	 0.0008 	 22.0311
  0.8025 	 0.2593 	 -0.0013 	 0.0006 	 13.9614
  0.8642 	 0.2593 	 -0.0006 	 0.0003 	 7.0009
  0.9259 	 0.2593 	 -0.0003 	 0.0001 	 3.3963
  0.0617 	 0.2963 	 0.0002 	 0.0001 	 1.7145
  0.1235 	 0.2963 	 0.0005 	 0.0002 	 5.6151
  0.1852 	 0.2963 	 0.0011 	 0.0005 	 11.7592
  0.2469 	 0.2963 	 0.0020 	 0.0011 	 22.3309
  0.3086 	 0.2963 	 0.0028 	 0.0020 	 34.0635
  0.3704 	 0.2963 	 0.0031 	 0.0029 	 42.5475
  0.4321 	 0.2963 	 0.0022 	 0.0037 	 43.5334
  0.4938 	 0.2963 	 0.0004 	 0.0043 	 43.6602
  0.5556 	 0.2963 	 -0.0016 	 0.0047 	 49.7476
  0.6173 	 0.2963 	 -0.0029 	 0.0046 	 54.2258
  0.6790 	 0.2963 	 -0.0030 	 0.0036 	 47.1680
  0.7407 	 0.2963 	 -0.0023 	 0.0024 	 32.8494
  0.8025 	 0.2963 	 -0.0014 	 0.0012 	 18.3273
  0.8642 	 0.2963 	 -0.0007 	 0.0005 	 9.1360
  0.9259 	 0.2963 	 -0.0003 	 0.0002 	 3.5254
  0.0617 	 0.3333 	 0.0002 	 0.0001 	 2.5000
  0.1235 	 0.3333 	 0.0006 	 0.0004 	 7.6018
  0.1852 	 0.3333 	 0.0015 	 0.0013 	 20.0655
  0.2469 	 0.3333 	 0.0028 	 0.0034 	 44.1529
  0.3086 	 0.3333 	 0.0044 	 0.0074 	 86.0988
  0.3704 	 0.3333 	 0.0053 	 0.0131 	 141.3161
  0.4321 	 0.3333 	 0.0042 	 0.0192 	 196.5927
  0.4938 	 0.3333 	 0.0011 	 0.0230 	 230.7634
  0.5556 	 0.3333 	 -0.0028 	 0.0228 	 229.6986
  0.6173 	 0.3333 	 -0.0050 	 0.0185 	 191.3917
  0.6790 	 0.3333 	 -0.0050 	 0.0123 	 132.8383
  0.7407 	 0.3333 	 -0.0037 	 0.0067 	 76.6603
  0.8025 	 0.3333 	 -0.0022 	 0.0030 	 37.3880
  0.8642 	 0.3333 	 -0.0011 	 0.0012 	 15.7935
  0.9259 	 0.3333 	 -0.0004 	 0.0004 	 5.6082
  0.0617 	 0.3704 	 0.0003 	 0.0002 	 3.9107
  0.1235 	 0.3704 	 0.0009 	 0.0009 	 13.2571
  0.1852 	 0.3704 	 0.0025 	 0.0028 	 37.8587
  0.2469 	 0.3704 	 0.0054 	 0.0075 	 92.2264
  0.3086 	 0.3704 	 0.0092 	 0.0169 	 192.6184
  0.3704 	 0.3704 	 0.0116 	 0.0312 	 332.6684
  0.4321 	 0.3704 	 0.0096 	 0.0465 	 474.5120
  0.4938 	 0.3704 	 0.0022 	 0.0554 	 554.7657
  0.5556 	 0.3704 	 -0.0062 	 0.0528 	 531.6652
  0.6173 	 0.3704 	 -0.0112 	 0.0402 	 417.2438
  0.6790 	 0.3704 	 -0.0107 	 0.0247 	 268.7317
  0.7407 	 0.3704 	 -0.0074 	 0.0123 	 143.6964
  0.8025 	 0.3704 	 -0.0039 	 0.0051 	 64.5163
  0.8642 	 0.3704 	 -0.0017 	 0.0019 	 24.9927
  0.9259 	 0.3704 	 -0.0007 	 0.0006 	 8.7252
  0.0617 	 0.4074 	 0.0005 	 0.0002 	 5.7500
  0.1235 	 0.4074 	 0.0016 	 0.0010 	 19.0089
  0.1852 	 0.4074 	 0.0043 	 0.0033 	 54.4432
  0.2469 	 0.4074 	 0.0101 	 0.0092 	 136.3469
  0.3086 	 0.4074 	 0.0182 	 0.0227 	 290.8602
  0.3704 	 0.4074 	 0.0239 	 0.0451 	 509.7866
  0.4321 	 0.4074 	 0.0197 	 0.0705 	 732.0310
  0.4938 	 0.4074 	 0.0040 	 0.0857 	 857.6029
  0.5556 	 0.4074 	 -0.0143 	 0.0798 	 811.1470
  0.6173 	 0.4074 	 -0.0234 	 0.0571 	 617.1113
  0.6790 	 0.4074 	 -0.0211 	 0.0318 	 381.7491
  0.7407 	 0.4074 	 -0.0134 	 0.0139 	 192.8607
  0.8025 	 0.4074 	 -0.0064 	 0.0050 	 81.3587
  0.8642 	 0.4074 	 -0.0026 	 0.0016 	 30.6457
  0.9259 	 0.4074 	 -0.0009 	 0.0004 	 10.3022
  0.0617 	 0.4444 	 0.0006 	 0.0009 	 10.6200
  0.1235 	 0.4444 	 0.0007 	 0.0002 	 6.9366
  0.1852 	 0.4444 	 0.0016 	 0.0016 	 22.6874
  0.2469 	 0.4444 	 0.0031 	 0.0057 	 64.6605
  0.3086 	 0.4444 	 0.0047 	 0.0186 	 191.4658
  0.3704 	 0.4444 	 0.0051 	 0.0438 	 440.6245
  0.4321 	 0.4444 	 0.0035 	 0.0762 	 762.9068
  0.4938 	 0.4444 	 0.0005 	 0.0968 	 967.7521
  0.5556 	 0.4444 	 -0.0025 	 0.0890 	 890.4802
  0.6173 	 0.4444 	 -0.0047 	 0.0588 	 589.8204
  0.6790 	 0.4444 	 -0.0049 	 0.0282 	 285.9244
  0.7407 	 0.4444 	 -0.0037 	 0.0092 	 99.5429
  0.8025 	 0.4444 	 -0.0020 	 0.0021 	 28.6735
  0.8642 	 0.4444 	 -0.0010 	 0.0003 	 10.7421
  0.9259 	 0.4444 	 -0.0004 	 -0.0001 	 3.9493
  0.0617 	 0.4815 	 -0.0004 	 0.0002 	 4.7281
  0.1235 	 0.4815 	 -0.0010 	 0.0007 	 11.9169
  0.1852 	 0.4815 	 -0.0025 	 0.0023 	 34.4700
  0.2469 	 0.4815 	 -0.0061 	 0.0068 	 91.5183
  0.3086 	 0.4815 	 -0.0117 	 0.0172 	 207.6485
  0.3704 	 0.4815 	 -0.0157 	 0.0341 	 375.3747
  0.4321 	 0.4815 	 -0.0136 	 0.0531 	 547.7792
  0.4938 	 0.4815 	 -0.0030 	 0.0644 	 644.2666
  0.5556 	 0.4815 	 0.0095 	 0.0603 	 610.3012
  0.6173 	 0.4815 	 0.0158 	 0.0436 	 463.7234
  0.6790 	 0.4815 	 0.0140 	 0.0246 	 282.7459
  0.7407 	 0.4815 	 0.0086 	 0.0107 	 137.3545
  0.8025 	 0.4815 	 0.0038 	 0.0037 	 52.8700
  0.8642 	 0.4815 	 0.0015 	 0.0011 	 19.0525
  0.9259 	 0.4815 	 0.0005 	 0.0003 	 5.7185
  0.0617 	 0.5185 	 -0.0002 	 0.0001 	 2.5778
  0.1235 	 0.5185 	 -0.0006 	 0.0005 	 7.8410
  0.1852 	 0.5185 	 -0.0014 	 0.0018 	 22.6619
  0.2469 	 0.5185 	 -0.0029 	 0.0048 	 56.5570
  0.3086 	 0.5185 	 -0.0050 	 0.0111 	 121.9366
  0.3704 	 0.5185 	 -0.0068 	 0.0205 	 216.1677
  0.4321 	 0.5185 	 -0.0061 	 0.0300 	 306.1395
  0.4938 	 0.5185 	 -0.0018 	 0.0353 	 353.6256
  0.5556 	 0.5185 	 0.0037 	 0.0339 	 340.9715
  0.6173 	 0.5185 	 0.0068 	 0.0264 	 272.5939
  0.6790 	 0.5185 	 0.0062 	 0.0164 	 175.6327
  0.7407 	 0.5185 	 0.0043 	 0.0080 	 91.0183
  0.8025 	 0.5185 	 0.0024 	 0.0032 	 40.0445
  0.8642 	 0.5185 	 0.0010 	 0.0011 	 14.7641
  0.9259 	 0.5185 	 0.0004 	 0.0003 	 5.0011
  0.0617 	 0.5556 	 -0.0001 	 0.0000 	 0.7730
  0.1235 	 0.5556 	 -0.0001 	 0.0003 	 2.9933
  0.1852 	 0.5556 	 -0.0003 	 0.0008 	 8.9420
  0.2469 	 0.5556 	 -0.0007 	 0.0025 	 25.4419
  0.3086 	 0.5556 	 -0.0012 	 0.0057 	 58.3721
  0.3704 	 0.5556 	 -0.0016 	 0.0102 	 103.3578
  0.4321 	 0.5556 	 -0.0017 	 0.0143 	 143.7304
  0.4938 	 0.5556 	 -0.0009 	 0.0163 	 163.3918
  0.5556 	 0.5556 	 0.0005 	 0.0162 	 161.6565
  0.6173 	 0.5556 	 0.0015 	 0.0135 	 136.2908
  0.6790 	 0.5556 	 0.0018 	 0.0091 	 92.5742
  0.7407 	 0.5556 	 0.0014 	 0.0048 	 49.6269
  0.8025 	 0.5556 	 0.0007 	 0.0019 	 20.4918
  0.8642 	 0.5556 	 0.0004 	 0.0007 	 7.6374
  0.9259 	 0.5556 	 0.0002 	 0.0002 	 2.5762
  0.0617 	 0.5926 	 -0.0000 	 0.0000 	 0.3641
  0.1235 	 0.5926 	 -0.0000 	 0.0001 	 1.2033
  0.1852 	 0.5926 	 0.0000 	 0.0004 	 3.9537
  0.2469 	 0.5926 	 0.0006 	 0.0011 	 12.7493
