 x 	 y 	 u 	 v 	 m 
  0.0617 	 0.2593 	 0.0001 	 -0.0000 	 0.4123
  0.1235 	 0.2593 	 0.0003 	 -0.0000 	 1.8244
  0.1852 	 0.2593 	 0.0010 	 -0.0001 	 6.0370
  0.2469 	 0.2593 	 0.0026 	 -0.0003 	 14.6304
  0.3086 	 0.2593 	 0.0048 	 -0.0004 	 25.5378
  0.3704 	 0.2593 	 0.0062 	 -0.0000 	 31.0611
  0.4321 	 0.2593 	 0.0049 	 0.0009 	 23.3501
  0.4938 	 0.2593 	 0.0007 	 0.0016 	 9.2054
  0.5556 	 0.2593 	 -0.0039 	 0.0015 	 20.6900
  0.6173 	 0.2593 	 -0.0061 	 0.0007 	 29.7778
  0.6790 	 0.2593 	 -0.0053 	 -0.0001 	 26.6946
  0.7407 	 0.2593 	 -0.0032 	 -0.0002 	 17.2933
  0.8025 	 0.2593 	 -0.0014 	 -0.0002 	 8.3708
  0.8642 	 0.2593 	 -0.0005 	 -0.0001 	 3.1658
  0.9259 	 0.2593 	 -0.0001 	 -0.0000 	 0.9405
  0.0617 	 0.2963 	 0.0001 	 -0.0000 	 0.5210
  0.1235 	 0.2963 	 0.0003 	 -0.0000 	 2.3760
  0.1852 	 0.2963 	 0.0012 	 0.0000 	 8.3551
  0.2469 	 0.2963 	 0.0035 	 0.0002 	 22.3614
  0.3086 	 0.2963 	 0.0072 	 0.0008 	 44.2731
  0.3704 	 0.2963 	 0.0105 	 0.0022 	 63.3102
  0.4321 	 0.2963 	 0.0089 	 0.0045 	 64.8858
  0.4938 	 0.2963 	 0.0016 	 0.0064 	 60.2961
  0.5556 	 0.2963 	 -0.0069 	 0.0064 	 71.0869
  0.6173 	 0.2963 	 -0.0105 	 0.0047 	 74.3489
  0.6790 	 0.2963 	 -0.0085 	 0.0026 	 56.4025
  0.7407 	 0.2963 	 -0.0046 	 0.0012 	 31.6375
  0.8025 	 0.2963 	 -0.0019 	 0.0004 	 13.5727
  0.8642 	 0.2963 	 -0.0006 	 0.0001 	 4.6257
  0.9259 	 0.2963 	 -0.0002 	 0.0000 	 1.2705
  0.0617 	 0.3333 	 0.0000 	 -0.0000 	 0.4993
  0.1235 	 0.3333 	 0.0002 	 0.0001 	 2.5485
  0.1852 	 0.3333 	 0.0006 	 0.0006 	 9.7366
  0.2469 	 0.3333 	 0.0015 	 0.0021 	 29.0687
  0.3086 	 0.3333 	 0.0030 	 0.0056 	 68.4548
  0.3704 	 0.3333 	 0.0042 	 0.0116 	 128.4323
  0.4321 	 0.3333 	 0.0037 	 0.0186 	 194.6722
  0.4938 	 0.3333 	 0.0010 	 0.0233 	 238.5032
  0.5556 	 0.3333 	 -0.0023 	 0.0228 	 234.9461
  0.6173 	 0.3333 	 -0.0041 	 0.0175 	 184.7556
  0.6790 	 0.3333 	 -0.0037 	 0.0105 	 115.5282
  0.7407 	 0.3333 	 -0.0024 	 0.0050 	 57.6000
  0.8025 	 0.3333 	 -0.0011 	 0.0019 	 22.9691
  0.8642 	 0.3333 	 -0.0004 	 0.0006 	 7.4316
  0.9259 	 0.3333 	 -0.0001 	 0.0001 	 1.9484
  0.0617 	 0.3704 	 0.0001 	 0.0000 	 0.8612
  0.1235 	 0.3704 	 0.0002 	 0.0003 	 4.6029
