 x 	 y 	 u 	 v 	 m 
  0.1852 	 0.4231 	 0.0000 	 0.0000 	 0.0000  
  0.2469 	 0.4225 	 0.0000 	 0.0000 	 0.0000  
  0.3086 	 0.4340 	 0.0000 	 0.0000 	 0.0000  
  0.3704 	 0.4551 	 0.0000 	 0.0000 	 0.0000  
  0.4321 	 0.4739 	 0.0000 	 0.0000 	 0.0000  
  0.4938 	 0.4808 	 0.0000 	 0.0000 	 0.0000  
  0.5556 	 0.4733 	 -0.0000 	 0.0000 	 0.0000  
  0.6173 	 0.4541 	 -0.0000 	 0.0000 	 0.0000  
  0.6790 	 0.4332 	 0.0000 	 0.0000 	 0.0000  
  0.7407 	 0.4224 	 -0.0000 	 0.0000 	 0.0000  
  0.8025 	 0.4225 	 -0.0000 	 0.0000 	 0.0000  
 
