 x 	 y 	 u 	 v 	 m 
  0.1852 	 0.4214 	 0.0000 	 0.0000 	 0.0000  
  0.2469 	 0.4209 	 0.0000 	 0.0000 	 0.0000  
  0.3086 	 0.4382 	 0.0000 	 0.0000 	 0.0000  
  0.3704 	 0.4647 	 0.0000 	 0.0000 	 0.0000  
  0.4321 	 0.4858 	 0.0000 	 -0.0000 	 0.0000  
  0.4938 	 0.4932 	 0.0000 	 -0.0000 	 0.0000  
  0.5556 	 0.4851 	 -0.0000 	 -0.0000 	 0.0000  
  0.6173 	 0.4635 	 -0.0000 	 0.0000 	 0.0000  
  0.6790 	 0.4372 	 0.0000 	 0.0000 	 0.0000  
  0.7407 	 0.4201 	 -0.0000 	 0.0000 	 0.0000  
  0.8025 	 0.4191 	 -0.0000 	 0.0000 	 0.0000  
 
