 x 	 y 	 u 	 v 	 m 
  0.0617 	 0.0370 	 0.0006 	 -0.0000 	 6.4275
  0.1235 	 0.0370 	 0.0028 	 0.0002 	 27.9051
  0.1852 	 0.0370 	 0.0105 	 0.0008 	 105.1399
  0.2469 	 0.0370 	 0.0292 	 0.0016 	 292.0947
  0.3086 	 0.0370 	 0.0584 	 0.0021 	 584.4819
  0.3704 	 0.0370 	 0.0801 	 0.0017 	 801.3072
  0.4321 	 0.0370 	 0.0655 	 0.0007 	 654.9131
  0.4938 	 0.0370 	 0.0099 	 -0.0004 	 99.2563
  0.5556 	 0.0370 	 -0.0514 	 -0.0006 	 514.5117
  0.6173 	 0.0370 	 -0.0781 	 0.0004 	 780.7091
  0.6790 	 0.0370 	 -0.0654 	 0.0015 	 653.9837
  0.7407 	 0.0370 	 -0.0378 	 0.0018 	 378.8346
  0.8025 	 0.0370 	 -0.0165 	 0.0013 	 165.5345
  0.8642 	 0.0370 	 -0.0057 	 0.0006 	 57.6672
  0.9259 	 0.0370 	 -0.0017 	 0.0002 	 16.6165
  0.0617 	 0.0741 	 0.0006 	 0.0001 	 5.5949
  0.1235 	 0.0741 	 0.0027 	 0.0002 	 26.6267
  0.1852 	 0.0741 	 0.0092 	 0.0007 	 92.3193
  0.2469 	 0.0741 	 0.0234 	 0.0017 	 234.8154
  0.3086 	 0.0741 	 0.0431 	 0.0029 	 432.2447
  0.3704 	 0.0741 	 0.0550 	 0.0031 	 551.2097
  0.4321 	 0.0741 	 0.0424 	 0.0016 	 424.7901
  0.4938 	 0.0741 	 0.0052 	 0.0001 	 51.7595
  0.5556 	 0.0741 	 -0.0338 	 0.0003 	 338.1835
  0.6173 	 0.0741 	 -0.0516 	 0.0018 	 516.0079
  0.6790 	 0.0741 	 -0.0455 	 0.0027 	 455.3797
  0.7407 	 0.0741 	 -0.0290 	 0.0022 	 290.5851
  0.8025 	 0.0741 	 -0.0142 	 0.0012 	 142.8516
  0.8642 	 0.0741 	 -0.0055 	 0.0004 	 55.2659
  0.9259 	 0.0741 	 -0.0017 	 0.0001 	 17.1262
  0.0617 	 0.1111 	 0.0007 	 -0.0000 	 6.8702
  0.1235 	 0.1111 	 0.0033 	 0.0000 	 33.2503
  0.1852 	 0.1111 	 0.0113 	 0.0001 	 112.7582
  0.2469 	 0.1111 	 0.0279 	 0.0005 	 278.5754
  0.3086 	 0.1111 	 0.0493 	 0.0013 	 493.1677
  0.3704 	 0.1111 	 0.0607 	 0.0021 	 607.1124
  0.4321 	 0.1111 	 0.0460 	 0.0024 	 460.8644
  0.4938 	 0.1111 	 0.0069 	 0.0025 	 72.9847
  0.5556 	 0.1111 	 -0.0350 	 0.0025 	 350.6336
  0.6173 	 0.1111 	 -0.0564 	 0.0023 	 564.4579
  0.6790 	 0.1111 	 -0.0527 	 0.0016 	 527.4938
  0.7407 	 0.1111 	 -0.0351 	 0.0008 	 351.5057
  0.8025 	 0.1111 	 -0.0175 	 0.0003 	 175.4316
  0.8642 	 0.1111 	 -0.0067 	 0.0001 	 67.2093
  0.9259 	 0.1111 	 -0.0020 	 0.0000 	 20.2885
  0.0617 	 0.1481 	 0.0008 	 -0.0000 	 7.9614
  0.1235 	 0.1481 	 0.0039 	 -0.0000 	 39.0204
  0.1852 	 0.1481 	 0.0137 	 -0.0001 	 137.3819
  0.2469 	 0.1481 	 0.0357 	 -0.0002 	 357.4097
  0.3086 	 0.1481 	 0.0675 	 -0.0002 	 674.6723
  0.3704 	 0.1481 	 0.0884 	 0.0007 	 883.8934
  0.4321 	 0.1481 	 0.0708 	 0.0026 	 708.7835
  0.4938 	 0.1481 	 0.0118 	 0.0041 	 125.0190
  0.5556 	 0.1481 	 -0.0536 	 0.0038 	 537.5092
  0.6173 	 0.1481 	 -0.0853 	 0.0018 	 852.9821
  0.6790 	 0.1481 	 -0.0755 	 0.0001 	 754.9983
  0.7407 	 0.1481 	 -0.0465 	 -0.0004 	 464.9103
  0.8025 	 0.1481 	 -0.0214 	 -0.0002 	 214.1055
  0.8642 	 0.1481 	 -0.0077 	 -0.0000 	 76.8043
