 x 	 y 	 u 	 v 	 m 
  0.3086 	 0.2222 	 0.0138 	 0.0041 	 139.4626
  0.3704 	 0.2222 	 0.0098 	 0.0053 	 107.9500
  0.4321 	 0.2222 	 0.0051 	 0.0048 	 67.9268
  0.4938 	 0.2222 	 0.0008 	 0.0041 	 40.2591
  0.5556 	 0.2222 	 -0.0035 	 0.0044 	 54.2663
  0.6173 	 0.2222 	 -0.0080 	 0.0053 	 93.3076
  0.6790 	 0.2222 	 -0.0124 	 0.0055 	 131.3253
  0.7407 	 0.2222 	 -0.0151 	 0.0035 	 150.6045
  0.8025 	 0.2222 	 -0.0147 	 -0.0006 	 142.8730
  0.8642 	 0.2222 	 -0.0110 	 -0.0049 	 117.7059
  0.9259 	 0.2222 	 -0.0063 	 -0.0075 	 96.4725
  0.0617 	 0.2593 	 0.0029 	 -0.0104 	 105.1221
  0.1235 	 0.2593 	 0.0086 	 -0.0109 	 136.3261
  0.1852 	 0.2593 	 0.0163 	 -0.0075 	 175.5432
  0.2469 	 0.2593 	 0.0212 	 -0.0007 	 206.0773
  0.3086 	 0.2593 	 0.0209 	 0.0057 	 209.8136
  0.3704 	 0.2593 	 0.0161 	 0.0087 	 176.9211
  0.4321 	 0.2593 	 0.0090 	 0.0086 	 120.3801
  0.4938 	 0.2593 	 0.0014 	 0.0079 	 77.3914
  0.5556 	 0.2593 	 -0.0062 	 0.0082 	 99.4552
  0.6173 	 0.2593 	 -0.0135 	 0.0090 	 157.2582
  0.6790 	 0.2593 	 -0.0192 	 0.0082 	 201.8854
  0.7407 	 0.2593 	 -0.0212 	 0.0039 	 208.8291
  0.8025 	 0.2593 	 -0.0185 	 -0.0027 	 182.8571
  0.8642 	 0.2593 	 -0.0123 	 -0.0087 	 147.7100
  0.9259 	 0.2593 	 -0.0054 	 -0.0109 	 119.3367
  0.0617 	 0.2963 	 0.0001 	 -0.0128 	 125.7168
  0.1235 	 0.2963 	 0.0082 	 -0.0162 	 179.4929
  0.1852 	 0.2963 	 0.0163 	 -0.0122 	 201.4416
  0.2469 	 0.2963 	 0.0225 	 -0.0035 	 222.8355
  0.3086 	 0.2963 	 0.0259 	 0.0058 	 256.1122
  0.3704 	 0.2963 	 0.0230 	 0.0124 	 251.4210
  0.4321 	 0.2963 	 0.0140 	 0.0144 	 194.0334
  0.4938 	 0.2963 	 0.0022 	 0.0143 	 139.6386
  0.5556 	 0.2963 	 -0.0100 	 0.0144 	 169.3255
