 x 	 y 	 u 	 v 	 m 
  0.1852 	 0.4131 	 0.0000 	 0.0000 	 0.0000  
  0.2469 	 0.4099 	 0.0000 	 0.0000 	 0.0000  
  0.3086 	 0.4267 	 0.0000 	 0.0000 	 0.0000  
  0.3704 	 0.4641 	 0.0000 	 0.0000 	 0.0000  
  0.4321 	 0.4962 	 0.0000 	 0.0000 	 0.0000  
  0.4938 	 0.5071 	 0.0000 	 0.0000 	 0.0000  
  0.5556 	 0.4951 	 -0.0000 	 0.0000 	 0.0000  
  0.6173 	 0.4623 	 -0.0000 	 0.0000 	 0.0000  
  0.6790 	 0.4255 	 -0.0000 	 0.0000 	 0.0000  
  0.7407 	 0.4099 	 0.0000 	 0.0000 	 0.0000  
  0.8025 	 0.4129 	 0.0000 	 0.0000 	 0.0000  
 
