 x 	 y 	 u 	 v 	 m 
  0.4321 	 0.2963 	 -0.0166 	 -0.0141 	 217.5828
  0.4938 	 0.2963 	 -0.0031 	 -0.0207 	 209.2761
  0.5556 	 0.2963 	 0.0115 	 -0.0189 	 221.3894
  0.6173 	 0.2963 	 0.0220 	 -0.0105 	 244.0741
  0.6790 	 0.2963 	 0.0238 	 -0.0020 	 238.7728
  0.7407 	 0.2963 	 0.0170 	 0.0033 	 172.7360
  0.8025 	 0.2963 	 0.0066 	 0.0051 	 83.1362
  0.8642 	 0.2963 	 -0.0003 	 0.0054 	 53.6935
  0.9259 	 0.2963 	 -0.0003 	 0.0081 	 81.2489
  0.0617 	 0.3333 	 0.0054 	 0.0089 	 103.8349
  0.1235 	 0.3333 	 0.0117 	 0.0074 	 138.6825
  0.1852 	 0.3333 	 0.0072 	 0.0092 	 116.8782
  0.2469 	 0.3333 	 -0.0037 	 0.0105 	 111.8550
  0.3086 	 0.3333 	 -0.0129 	 0.0054 	 139.4530
  0.3704 	 0.3333 	 -0.0130 	 -0.0067 	 146.2498
  0.4321 	 0.3333 	 -0.0052 	 -0.0196 	 202.7583
  0.4938 	 0.3333 	 -0.0003 	 -0.0245 	 245.2964
  0.5556 	 0.3333 	 0.0021 	 -0.0237 	 238.3136
  0.6173 	 0.3333 	 0.0102 	 -0.0155 	 185.1605
  0.6790 	 0.3333 	 0.0146 	 -0.0018 	 147.4826
  0.7407 	 0.3333 	 0.0098 	 0.0086 	 129.8286
  0.8025 	 0.3333 	 -0.0011 	 0.0119 	 119.7906
  0.8642 	 0.3333 	 -0.0109 	 0.0092 	 142.3271
  0.9259 	 0.3333 	 -0.0128 	 0.0063 	 142.3878
  0.0617 	 0.3704 	 0.0162 	 0.0010 	 162.2256
  0.1235 	 0.3704 	 0.0195 	 0.0080 	 210.9917
  0.1852 	 0.3704 	 0.0118 	 0.0150 	 191.1877
  0.2469 	 0.3704 	 0.0008 	 0.0172 	 172.3835
  0.3086 	 0.3704 	 -0.0063 	 0.0083 	 103.8635
  0.3704 	 0.3704 	 -0.0041 	 -0.0101 	 108.6605
  0.4321 	 0.3704 	 0.0029 	 -0.0236 	 237.7995
  0.4938 	 0.3704 	 0.0013 	 -0.0222 	 222.2938
  0.5556 	 0.3704 	 -0.0036 	 -0.0236 	 239.2242
  0.6173 	 0.3704 	 0.0008 	 -0.0204 	 204.4058
  0.6790 	 0.3704 	 0.0065 	 -0.0032 	 72.3887
  0.7407 	 0.3704 	 0.0041 	 0.0125 	 131.0452
  0.8025 	 0.3704 	 -0.0045 	 0.0184 	 189.4303
  0.8642 	 0.3704 	 -0.0148 	 0.0146 	 207.8810
  0.9259 	 0.3704 	 -0.0206 	 0.0067 	 216.7811
  0.0617 	 0.4074 	 0.0143 	 -0.0066 	 157.6743
  0.1235 	 0.4074 	 0.0185 	 0.0095 	 208.1273
  0.1852 	 0.4074 	 0.0110 	 0.0211 	 237.4688
  0.2469 	 0.4074 	 0.0019 	 0.0224 	 224.4828
  0.3086 	 0.4074 	 -0.0014 	 0.0093 	 94.5922
  0.3704 	 0.4074 	 0.0024 	 -0.0137 	 139.0830
  0.4321 	 0.4074 	 0.0025 	 -0.0229 	 230.0131
  0.4938 	 0.4074 	 0.0003 	 -0.0207 	 207.1652
  0.5556 	 0.4074 	 -0.0013 	 -0.0217 	 217.6550
  0.6173 	 0.4074 	 -0.0042 	 -0.0222 	 226.2744
  0.6790 	 0.4074 	 0.0001 	 -0.0054 	 54.2574
  0.7407 	 0.4074 	 0.0007 	 0.0142 	 142.1840
  0.8025 	 0.4074 	 -0.0037 	 0.0232 	 234.7663
  0.8642 	 0.4074 	 -0.0131 	 0.0205 	 243.5283
  0.9259 	 0.4074 	 -0.0190 	 0.0081 	 206.8263
  0.0617 	 0.4444 	 0.0036 	 -0.0144 	 148.8841
  0.1235 	 0.4444 	 0.0135 	 0.0083 	 158.2779
  0.1852 	 0.4444 	 0.0085 	 0.0265 	 278.3385
  0.2469 	 0.4444 	 0.0029 	 0.0247 	 248.7818
  0.3086 	 0.4444 	 0.0066 	 0.0073 	 98.2622
  0.3704 	 0.4444 	 0.0095 	 -0.0143 	 171.6876
  0.4321 	 0.4444 	 0.0039 	 -0.0204 	 207.5141
  0.4938 	 0.4444 	 0.0004 	 -0.0194 	 194.0925
  0.5556 	 0.4444 	 -0.0020 	 -0.0201 	 202.1349
  0.6173 	 0.4444 	 -0.0072 	 -0.0193 	 205.7040
  0.6790 	 0.4444 	 -0.0092 	 -0.0079 	 121.1339
  0.7407 	 0.4444 	 -0.0041 	 0.0124 	 130.8010
  0.8025 	 0.4444 	 -0.0023 	 0.0256 	 257.1536
  0.8642 	 0.4444 	 -0.0101 	 0.0262 	 280.7789
  0.9259 	 0.4444 	 -0.0122 	 0.0068 	 140.3065
  0.0617 	 0.4815 	 -0.0063 	 -0.0144 	 157.2038
  0.1235 	 0.4815 	 -0.0084 	 0.0008 	 84.8417
  0.1852 	 0.4815 	 0.0060 	 0.0278 	 284.7784
  0.2469 	 0.4815 	 0.0125 	 0.0215 	 248.9216
  0.3086 	 0.4815 	 0.0180 	 0.0031 	 182.2756
  0.3704 	 0.4815 	 0.0127 	 -0.0100 	 161.6806
  0.4321 	 0.4815 	 0.0063 	 -0.0165 	 176.3577
  0.4938 	 0.4815 	 0.0010 	 -0.0174 	 174.0511
  0.5556 	 0.4815 	 -0.0040 	 -0.0175 	 179.1107
  0.6173 	 0.4815 	 -0.0099 	 -0.0148 	 177.6227
  0.6790 	 0.4815 	 -0.0167 	 -0.0057 	 176.5847
  0.7407 	 0.4815 	 -0.0168 	 0.0080 	 185.8746
  0.8025 	 0.4815 	 -0.0084 	 0.0231 	 245.6160
  0.8642 	 0.4815 	 -0.0001 	 0.0271 	 271.5002
  0.9259 	 0.4815 	 0.0120 	 -0.0003 	 120.3805
