3.014211e-01 	 1.246893e-02 
2.983266e-01 	 1.247011e-02 
2.952323e-01 	 1.247129e-02 
2.921398e-01 	 1.247244e-02 
2.890473e-01 	 1.247365e-02 
2.859548e-01 	 1.247427e-02 
2.828625e-01 	 1.247488e-02 
2.797719e-01 	 1.247545e-02 
2.766812e-01 	 1.247627e-02 
2.735906e-01 	 1.247660e-02 
2.705002e-01 	 1.247694e-02 
2.674111e-01 	 1.247723e-02 
2.643219e-01 	 1.247779e-02 
2.612328e-01 	 1.247823e-02 
2.581440e-01 	 1.247867e-02 
2.550560e-01 	 1.247912e-02 
2.519680e-01 	 1.247965e-02 
2.488799e-01 	 1.248058e-02 
2.457922e-01 	 1.248152e-02 
2.427051e-01 	 1.248249e-02 
2.396180e-01 	 1.248333e-02 
2.365308e-01 	 1.248503e-02 
2.334440e-01 	 1.248673e-02 
2.272719e-01 	 1.248998e-02 
2.234149e-01 	 1.249316e-02 
2.195584e-01 	 1.249634e-02 
2.149313e-01 	 1.250000e-02 
2.087630e-01 	 1.250661e-02 
2.025998e-01 	 1.251341e-02 
1.964371e-01 	 1.252150e-02 
1.902809e-01 	 1.253013e-02 
1.841254e-01 	 1.254026e-02 
1.779771e-01 	 1.255125e-02 
1.718297e-01 	 1.256507e-02 
1.656896e-01 	 1.257990e-02 
1.595505e-01 	 1.259948e-02 
1.534191e-01 	 1.261959e-02 
1.472887e-01 	 1.264343e-02 
1.411664e-01 	 1.266592e-02 
1.350448e-01 	 1.268004e-02 
1.289290e-01 	 1.268923e-02 
1.228129e-01 	 1.265734e-02 
1.166920e-01 	 1.261668e-02 
1.105698e-01 	 1.248338e-02 
1.044154e-01 	 1.234014e-02 
9.825333e-02 	 1.206106e-02 
9.513092e-02 	 1.191940e-02 
9.200545e-02 	 1.177849e-02 
8.886967e-02 	 1.156548e-02 
8.572203e-02 	 1.135504e-02 
8.250306e-02 	 1.114502e-02 
7.927184e-02 	 1.094532e-02 
7.601240e-02 	 1.070774e-02 
7.272599e-02 	 1.047438e-02 
6.935179e-02 	 1.024310e-02 
6.595846e-02 	 1.008079e-02 
6.253383e-02 	 9.987049e-03 
5.912407e-02 	 9.893794e-03 
5.568489e-02 	 9.801067e-03 
5.227974e-02 	 9.900411e-03 
4.898053e-02 	 1.023870e-02 
4.588435e-02 	 1.057746e-02 
3.999199e-02 	 1.169749e-02 
3.705754e-02 	 1.272200e-02 
3.412912e-02 	 1.373505e-02 
3.115588e-02 	 1.497517e-02 
