 x 	 y 	 u 	 v 	 m 
  0.1852 	 0.4126 	 0.0000 	 0.0000 	 0.0000  
  0.2469 	 0.4093 	 0.0000 	 0.0000 	 0.0000  
  0.3086 	 0.4263 	 0.0000 	 0.0000 	 0.0000  
  0.3704 	 0.4640 	 0.0000 	 0.0000 	 0.0000  
  0.4321 	 0.4961 	 0.0000 	 -0.0000 	 0.0000  
  0.4938 	 0.5070 	 0.0000 	 -0.0000 	 0.0000  
  0.5556 	 0.4950 	 -0.0000 	 -0.0000 	 0.0000  
  0.6173 	 0.4622 	 -0.0000 	 0.0000 	 0.0000  
  0.6790 	 0.4251 	 -0.0000 	 0.0000 	 0.0000  
  0.7407 	 0.4093 	 0.0000 	 0.0000 	 0.0000  
  0.8025 	 0.4124 	 0.0000 	 0.0000 	 0.0000  
 
