 x 	 y 	 u 	 v 	 m 
  0.8642 	 0.3704 	 -0.0021 	 -0.0088 	 90.9598
  0.9259 	 0.3704 	 -0.0045 	 -0.0088 	 98.7288
  0.0617 	 0.4074 	 0.0123 	 -0.0155 	 197.8807
  0.1235 	 0.4074 	 0.0015 	 -0.0039 	 41.7970
  0.1852 	 0.4074 	 -0.0044 	 -0.0092 	 102.1257
  0.2469 	 0.4074 	 -0.0046 	 -0.0129 	 137.0981
  0.3086 	 0.4074 	 0.0003 	 -0.0091 	 91.0596
  0.3704 	 0.4074 	 0.0105 	 0.0077 	 130.0714
  0.4321 	 0.4074 	 0.0131 	 0.0291 	 319.6394
  0.4938 	 0.4074 	 0.0025 	 0.0387 	 388.0691
  0.5556 	 0.4074 	 -0.0105 	 0.0362 	 376.5182
  0.6173 	 0.4074 	 -0.0132 	 0.0203 	 242.1541
  0.6790 	 0.4074 	 -0.0038 	 -0.0014 	 40.0355
  0.7407 	 0.4074 	 0.0036 	 -0.0122 	 126.7865
  0.8025 	 0.4074 	 0.0048 	 -0.0120 	 129.3283
  0.8642 	 0.4074 	 0.0032 	 -0.0075 	 81.1771
  0.9259 	 0.4074 	 -0.0049 	 -0.0026 	 55.1707
  0.0617 	 0.4444 	 -0.0041 	 -0.0161 	 166.2766
  0.1235 	 0.4444 	 -0.0047 	 0.0005 	 47.7074
  0.1852 	 0.4444 	 -0.0056 	 -0.0076 	 94.6058
  0.2469 	 0.4444 	 -0.0108 	 -0.0104 	 149.5556
  0.3086 	 0.4444 	 -0.0158 	 -0.0091 	 182.3645
  0.3704 	 0.4444 	 -0.0137 	 0.0021 	 138.6001
  0.4321 	 0.4444 	 -0.0038 	 0.0264 	 266.8526
  0.4938 	 0.4444 	 -0.0002 	 0.0411 	 411.0866
  0.5556 	 0.4444 	 0.0016 	 0.0369 	 369.5006
  0.6173 	 0.4444 	 0.0100 	 0.0150 	 180.5800
  0.6790 	 0.4444 	 0.0163 	 -0.0043 	 168.4124
  0.7407 	 0.4444 	 0.0129 	 -0.0105 	 166.0324
  0.8025 	 0.4444 	 0.0070 	 -0.0095 	 118.4483
  0.8642 	 0.4444 	 0.0036 	 -0.0063 	 72.3322
  0.9259 	 0.4444 	 0.0033 	 0.0023 	 40.2819
  0.0617 	 0.4815 	 -0.0071 	 -0.0107 	 128.4256
  0.1235 	 0.4815 	 -0.0053 	 -0.0041 	 67.3599
  0.1852 	 0.4815 	 -0.0054 	 -0.0059 	 79.9121
  0.2469 	 0.4815 	 -0.0095 	 -0.0069 	 117.0392
  0.3086 	 0.4815 	 -0.0153 	 -0.0047 	 160.0015
  0.3704 	 0.4815 	 -0.0207 	 0.0031 	 209.5975
  0.4321 	 0.4815 	 -0.0181 	 0.0194 	 265.4911
  0.4938 	 0.4815 	 -0.0032 	 0.0344 	 345.7513
  0.5556 	 0.4815 	 0.0139 	 0.0292 	 323.7820
  0.6173 	 0.4815 	 0.0212 	 0.0111 	 239.6668
  0.6790 	 0.4815 	 0.0174 	 -0.0012 	 174.2847
  0.7407 	 0.4815 	 0.0114 	 -0.0062 	 129.3656
  0.8025 	 0.4815 	 0.0064 	 -0.0067 	 92.9386
  0.8642 	 0.4815 	 0.0038 	 -0.0051 	 63.4308
  0.9259 	 0.4815 	 0.0058 	 -0.0031 	 65.9017
  0.0617 	 0.5185 	 -0.0038 	 -0.0078 	 86.9587
  0.1235 	 0.5185 	 -0.0047 	 -0.0047 	 66.4477
  0.1852 	 0.5185 	 -0.0057 	 -0.0047 	 73.5546
  0.2469 	 0.5185 	 -0.0087 	 -0.0044 	 97.7858
  0.3086 	 0.5185 	 -0.0128 	 -0.0019 	 129.0393
  0.3704 	 0.5185 	 -0.0158 	 0.0048 	 165.4669
  0.4321 	 0.5185 	 -0.0138 	 0.0157 	 209.2011
  0.4938 	 0.5185 	 -0.0026 	 0.0249 	 250.1236
  0.5556 	 0.5185 	 0.0109 	 0.0218 	 243.4980
  0.6173 	 0.5185 	 0.0160 	 0.0105 	 191.1565
  0.6790 	 0.5185 	 0.0141 	 0.0012 	 141.5899
  0.7407 	 0.5185 	 0.0101 	 -0.0034 	 106.2023
  0.8025 	 0.5185 	 0.0065 	 -0.0046 	 79.4049
  0.8642 	 0.5185 	 0.0044 	 -0.0043 	 60.9492
  0.9259 	 0.5185 	 0.0043 	 -0.0041 	 59.9218
  0.0617 	 0.5556 	 -0.0023 	 -0.0059 	 63.0843
  0.1235 	 0.5556 	 -0.0039 	 -0.0042 	 57.9049
  0.1852 	 0.5556 	 -0.0053 	 -0.0036 	 64.3012
  0.2469 	 0.5556 	 -0.0076 	 -0.0027 	 80.8827
  0.3086 	 0.5556 	 -0.0103 	 -0.0001 	 102.6535
  0.3704 	 0.5556 	 -0.0117 	 0.0053 	 128.5307
  0.4321 	 0.5556 	 -0.0094 	 0.0128 	 159.1792
  0.4938 	 0.5556 	 -0.0017 	 0.0184 	 184.3858
  0.5556 	 0.5556 	 0.0072 	 0.0166 	 180.8267
  0.6173 	 0.5556 	 0.0115 	 0.0094 	 148.2141
  0.6790 	 0.5556 	 0.0110 	 0.0026 	 113.0519
