 x 	 y 	 u 	 v 	 m 
  0.1852 	 0.4487 	 0.0000 	 0.0000 	 0.0000  
  0.2469 	 0.4496 	 0.0000 	 0.0000 	 0.0000  
  0.3086 	 0.4456 	 0.0000 	 0.0000 	 0.0000  
  0.3704 	 0.4322 	 -0.0000 	 0.0000 	 0.0000  
  0.4321 	 0.4135 	 -0.0000 	 0.0000 	 0.0000  
  0.4938 	 0.4040 	 -0.0000 	 0.0000 	 0.0000  
  0.5556 	 0.4135 	 0.0000 	 0.0000 	 0.0000  
  0.6173 	 0.4320 	 0.0000 	 0.0000 	 0.0000  
  0.6790 	 0.4453 	 0.0000 	 0.0000 	 0.0000  
  0.7407 	 0.4493 	 0.0000 	 0.0000 	 0.0000  
  0.8025 	 0.4483 	 0.0000 	 0.0000 	 0.0000  
 
