 x 	 y 	 u 	 v 	 m 
  0.9259 	 0.3333 	 0.0021 	 0.0000 	 21.3155
  0.0617 	 0.3704 	 -0.0008 	 -0.0000 	 7.5424
  0.1235 	 0.3704 	 -0.0038 	 0.0004 	 37.8715
  0.1852 	 0.3704 	 -0.0129 	 0.0015 	 130.0446
  0.2469 	 0.3704 	 -0.0325 	 0.0045 	 328.5267
  0.3086 	 0.3704 	 -0.0597 	 0.0096 	 605.0918
  0.3704 	 0.3704 	 -0.0770 	 0.0151 	 784.1129
  0.4321 	 0.3704 	 -0.0608 	 0.0179 	 634.2973
  0.4938 	 0.3704 	 -0.0100 	 0.0175 	 201.7097
  0.5556 	 0.3704 	 0.0461 	 0.0162 	 488.4956
  0.6173 	 0.3704 	 0.0737 	 0.0146 	 751.2535
  0.6790 	 0.3704 	 0.0662 	 0.0118 	 672.1358
  0.7407 	 0.3704 	 0.0416 	 0.0076 	 422.9024
  0.8025 	 0.3704 	 0.0198 	 0.0037 	 201.7170
  0.8642 	 0.3704 	 0.0074 	 0.0014 	 75.1477
  0.9259 	 0.3704 	 0.0022 	 0.0004 	 22.1745
  0.0617 	 0.4074 	 -0.0007 	 0.0000 	 6.6540
  0.1235 	 0.4074 	 -0.0038 	 0.0010 	 39.2216
  0.1852 	 0.4074 	 -0.0135 	 0.0037 	 139.8117
  0.2469 	 0.4074 	 -0.0361 	 0.0101 	 374.4739
  0.3086 	 0.4074 	 -0.0708 	 0.0191 	 732.9621
  0.3704 	 0.4074 	 -0.0972 	 0.0247 	 1002.5802
  0.4321 	 0.4074 	 -0.0808 	 0.0217 	 836.8456
  0.4938 	 0.4074 	 -0.0144 	 0.0147 	 205.4361
  0.5556 	 0.4074 	 0.0614 	 0.0143 	 630.7874
  0.6173 	 0.4074 	 0.0961 	 0.0190 	 979.3877
  0.6790 	 0.4074 	 0.0815 	 0.0203 	 839.7562
  0.7407 	 0.4074 	 0.0477 	 0.0147 	 498.8068
  0.8025 	 0.4074 	 0.0209 	 0.0074 	 221.5997
  0.8642 	 0.4074 	 0.0073 	 0.0027 	 77.6762
  0.9259 	 0.4074 	 0.0020 	 0.0007 	 21.3874
  0.0617 	 0.4444 	 0.0000 	 0.0011 	 11.3500
  0.1235 	 0.4444 	 -0.0013 	 0.0010 	 16.3906
  0.1852 	 0.4444 	 -0.0032 	 0.0037 	 48.9116
  0.2469 	 0.4444 	 -0.0040 	 0.0100 	 107.7323
  0.3086 	 0.4444 	 -0.0005 	 0.0194 	 193.9884
  0.3704 	 0.4444 	 0.0088 	 0.0248 	 262.9400
  0.4321 	 0.4444 	 0.0134 	 0.0221 	 258.6665
  0.4938 	 0.4444 	 0.0052 	 0.0143 	 152.1263
  0.5556 	 0.4444 	 -0.0083 	 0.0140 	 163.0961
  0.6173 	 0.4444 	 -0.0127 	 0.0187 	 226.4014
  0.6790 	 0.4444 	 -0.0056 	 0.0202 	 209.2540
  0.7407 	 0.4444 	 0.0015 	 0.0145 	 146.0507
  0.8025 	 0.4444 	 0.0036 	 0.0074 	 82.4647
  0.8642 	 0.4444 	 0.0023 	 0.0027 	 35.7434
  0.9259 	 0.4444 	 0.0010 	 0.0008 	 12.2788
  0.0617 	 0.4815 	 -0.0004 	 0.0001 	 4.5535
  0.1235 	 0.4815 	 -0.0010 	 0.0006 	 11.8530
  0.1852 	 0.4815 	 -0.0028 	 0.0022 	 35.3881
  0.2469 	 0.4815 	 -0.0055 	 0.0058 	 80.2126
  0.3086 	 0.4815 	 -0.0075 	 0.0115 	 136.7844
  0.3704 	 0.4815 	 -0.0064 	 0.0164 	 176.3892
  0.4321 	 0.4815 	 -0.0027 	 0.0181 	 182.7738
  0.4938 	 0.4815 	 0.0008 	 0.0165 	 164.6975
  0.5556 	 0.4815 	 0.0027 	 0.0152 	 154.4095
  0.6173 	 0.4815 	 0.0046 	 0.0146 	 153.0127
  0.6790 	 0.4815 	 0.0059 	 0.0126 	 138.6962
  0.7407 	 0.4815 	 0.0056 	 0.0085 	 102.1020
  0.8025 	 0.4815 	 0.0038 	 0.0044 	 58.0655
  0.8642 	 0.4815 	 0.0019 	 0.0017 	 25.7672
  0.9259 	 0.4815 	 0.0007 	 0.0005 	 9.0597
  0.0617 	 0.5185 	 -0.0002 	 -0.0000 	 2.0992
  0.1235 	 0.5185 	 -0.0006 	 0.0003 	 6.3203
  0.1852 	 0.5185 	 -0.0015 	 0.0011 	 18.6507
  0.2469 	 0.5185 	 -0.0032 	 0.0028 	 42.8824
  0.3086 	 0.5185 	 -0.0048 	 0.0058 	 75.3054
  0.3704 	 0.5185 	 -0.0050 	 0.0090 	 102.7975
  0.4321 	 0.5185 	 -0.0031 	 0.0110 	 114.7193
  0.4938 	 0.5185 	 -0.0001 	 0.0113 	 112.7777
  0.5556 	 0.5185 	 0.0025 	 0.0104 	 107.2998
  0.6173 	 0.5185 	 0.0041 	 0.0090 	 99.0777
  0.6790 	 0.5185 	 0.0044 	 0.0070 	 82.4080
  0.7407 	 0.5185 	 0.0036 	 0.0045 	 57.6562
  0.8025 	 0.5185 	 0.0022 	 0.0023 	 32.3588
  0.8642 	 0.5185 	 0.0011 	 0.0010 	 14.5401
  0.9259 	 0.5185 	 0.0004 	 0.0003 	 5.3362
  0.0617 	 0.5556 	 -0.0001 	 -0.0000 	 0.8830
  0.1235 	 0.5556 	 -0.0003 	 0.0001 	 2.8972
  0.1852 	 0.5556 	 -0.0008 	 0.0004 	 8.8002
  0.2469 	 0.5556 	 -0.0017 	 0.0011 	 20.5612
  0.3086 	 0.5556 	 -0.0027 	 0.0024 	 36.6728
  0.3704 	 0.5556 	 -0.0031 	 0.0041 	 51.4118
  0.4321 	 0.5556 	 -0.0022 	 0.0055 	 58.9517
  0.4938 	 0.5556 	 -0.0003 	 0.0060 	 60.1988
  0.5556 	 0.5556 	 0.0016 	 0.0056 	 58.5529
  0.6173 	 0.5556 	 0.0027 	 0.0046 	 53.5708
  0.6790 	 0.5556 	 0.0027 	 0.0034 	 43.0389
  0.7407 	 0.5556 	 0.0020 	 0.0021 	 29.1294
  0.8025 	 0.5556 	 0.0012 	 0.0011 	 16.2019
  0.8642 	 0.5556 	 0.0006 	 0.0004 	 7.2821
  0.9259 	 0.5556 	 0.0002 	 0.0001 	 2.6890
  0.0617 	 0.5926 	 -0.0001 	 -0.0000 	 0.7470
  0.1235 	 0.5926 	 -0.0002 	 0.0000 	 2.4852
  0.1852 	 0.5926 	 -0.0007 	 0.0001 	 6.9828
  0.2469 	 0.5926 	 -0.0015 	 0.0003 	 15.3975
  0.3086 	 0.5926 	 -0.0025 	 0.0008 	 25.9926
  0.3704 	 0.5926 	 -0.0029 	 0.0016 	 32.9183
  0.4321 	 0.5926 	 -0.0022 	 0.0023 	 31.7295
  0.4938 	 0.5926 	 -0.0004 	 0.0027 	 27.3244
  0.5556 	 0.5926 	 0.0016 	 0.0026 	 30.1279
  0.6173 	 0.5926 	 0.0026 	 0.0020 	 33.2507
  0.6790 	 0.5926 	 0.0026 	 0.0014 	 29.3730
  0.7407 	 0.5926 	 0.0019 	 0.0008 	 20.3564
  0.8025 	 0.5926 	 0.0010 	 0.0004 	 11.2586
  0.8642 	 0.5926 	 0.0005 	 0.0002 	 5.0525
  0.9259 	 0.5926 	 0.0002 	 0.0000 	 1.8649
  0.0617 	 0.6296 	 -0.0000 	 -0.0000 	 0.5289
  0.1235 	 0.6296 	 -0.0002 	 -0.0000 	 1.7101
  0.1852 	 0.6296 	 -0.0005 	 -0.0000 	 4.8983
  0.2469 	 0.6296 	 -0.0011 	 -0.0000 	 10.7947
  0.3086 	 0.6296 	 -0.0018 	 0.0002 	 17.8595
  0.3704 	 0.6296 	 -0.0021 	 0.0005 	 21.7755
  0.4321 	 0.6296 	 -0.0016 	 0.0009 	 18.4674
  0.4938 	 0.6296 	 -0.0002 	 0.0012 	 12.4826
  0.5556 	 0.6296 	 0.0012 	 0.0012 	 16.4736
  0.6173 	 0.6296 	 0.0020 	 0.0008 	 21.2413
  0.6790 	 0.6296 	 0.0019 	 0.0004 	 19.3257
  0.7407 	 0.6296 	 0.0013 	 0.0002 	 13.3147
  0.8025 	 0.6296 	 0.0007 	 0.0001 	 7.2456
  0.8642 	 0.6296 	 0.0003 	 0.0000 	 3.1605
  0.9259 	 0.6296 	 0.0001 	 -0.0000 	 1.1404
  0.0617 	 0.6667 	 -0.0000 	 -0.0000 	 0.5654
  0.1235 	 0.6667 	 -0.0002 	 -0.0000 	 1.9911
  0.1852 	 0.6667 	 -0.0005 	 -0.0001 	 5.4588
  0.2469 	 0.6667 	 -0.0012 	 -0.0001 	 11.6234
