 x 	 y 	 u 	 v 	 m 
  0.0617 	 0.5185 	 -0.0066 	 -0.0174 	 185.8411
  0.1235 	 0.5185 	 -0.0103 	 -0.0089 	 135.8196
  0.1852 	 0.5185 	 -0.0089 	 -0.0053 	 104.0367
  0.2469 	 0.5185 	 -0.0098 	 -0.0041 	 106.7420
  0.3086 	 0.5185 	 -0.0116 	 -0.0004 	 116.5506
  0.3704 	 0.5185 	 -0.0121 	 0.0062 	 136.3312
  0.4321 	 0.5185 	 -0.0094 	 0.0143 	 171.1935
  0.4938 	 0.5185 	 -0.0019 	 0.0201 	 202.0707
  0.5556 	 0.5185 	 0.0068 	 0.0185 	 197.1267
  0.6173 	 0.5185 	 0.0115 	 0.0112 	 159.9130
  0.6790 	 0.5185 	 0.0119 	 0.0034 	 123.8904
  0.7407 	 0.5185 	 0.0104 	 -0.0021 	 106.0527
  0.8025 	 0.5185 	 0.0083 	 -0.0047 	 95.7043
  0.8642 	 0.5185 	 0.0083 	 -0.0050 	 96.9160
  0.9259 	 0.5185 	 0.0100 	 -0.0083 	 130.0701
  0.0617 	 0.5556 	 -0.0043 	 -0.0131 	 137.9061
  0.1235 	 0.5556 	 -0.0074 	 -0.0083 	 111.0264
  0.1852 	 0.5556 	 -0.0078 	 -0.0052 	 93.8752
  0.2469 	 0.5556 	 -0.0090 	 -0.0031 	 95.3616
  0.3086 	 0.5556 	 -0.0106 	 0.0004 	 106.4717
  0.3704 	 0.5556 	 -0.0109 	 0.0056 	 122.8035
  0.4321 	 0.5556 	 -0.0079 	 0.0116 	 140.4688
  0.4938 	 0.5556 	 -0.0015 	 0.0156 	 156.2638
  0.5556 	 0.5556 	 0.0056 	 0.0145 	 155.7524
  0.6173 	 0.5556 	 0.0101 	 0.0094 	 137.7705
  0.6790 	 0.5556 	 0.0109 	 0.0035 	 114.9533
  0.7407 	 0.5556 	 0.0095 	 -0.0010 	 96.0475
  0.8025 	 0.5556 	 0.0078 	 -0.0037 	 86.1883
  0.8642 	 0.5556 	 0.0071 	 -0.0052 	 87.3928
  0.9259 	 0.5556 	 0.0069 	 -0.0080 	 105.2344
  0.0617 	 0.5926 	 -0.0028 	 -0.0102 	 106.0397
  0.1235 	 0.5926 	 -0.0053 	 -0.0075 	 91.6395
  0.1852 	 0.5926 	 -0.0062 	 -0.0049 	 78.7106
  0.2469 	 0.5926 	 -0.0070 	 -0.0025 	 74.3678
  0.3086 	 0.5926 	 -0.0076 	 0.0008 	 76.5784
  0.3704 	 0.5926 	 -0.0072 	 0.0052 	 88.8749
  0.4321 	 0.5926 	 -0.0051 	 0.0096 	 108.5112
  0.4938 	 0.5926 	 -0.0010 	 0.0122 	 122.6316
  0.5556 	 0.5926 	 0.0036 	 0.0116 	 121.6081
  0.6173 	 0.5926 	 0.0066 	 0.0081 	 104.1784
  0.6790 	 0.5926 	 0.0075 	 0.0035 	 82.9711
  0.7407 	 0.5926 	 0.0072 	 -0.0005 	 71.9512
  0.8025 	 0.5926 	 0.0063 	 -0.0031 	 70.3328
  0.8642 	 0.5926 	 0.0056 	 -0.0049 	 74.8883
  0.9259 	 0.5926 	 0.0049 	 -0.0073 	 87.4464
  0.0617 	 0.6296 	 -0.0019 	 -0.0082 	 84.4192
  0.1235 	 0.6296 	 -0.0040 	 -0.0065 	 76.4305
  0.1852 	 0.6296 	 -0.0050 	 -0.0043 	 66.2579
  0.2469 	 0.6296 	 -0.0058 	 -0.0019 	 61.6152
  0.3086 	 0.6296 	 -0.0065 	 0.0011 	 65.5319
