 x 	 y 	 u 	 v 	 m 
  0.7407 	 0.4074 	 0.0080 	 -0.0220 	 234.0420
  0.8025 	 0.4074 	 0.0088 	 -0.0218 	 235.3406
  0.8642 	 0.4074 	 0.0056 	 -0.0143 	 153.1775
  0.9259 	 0.4074 	 -0.0091 	 -0.0061 	 109.0470
  0.0617 	 0.4444 	 -0.0064 	 -0.0307 	 313.1775
  0.1235 	 0.4444 	 -0.0078 	 0.0000 	 78.3203
  0.1852 	 0.4444 	 -0.0092 	 -0.0144 	 171.4446
  0.2469 	 0.4444 	 -0.0175 	 -0.0189 	 258.1990
  0.3086 	 0.4444 	 -0.0268 	 -0.0165 	 314.6087
  0.3704 	 0.4444 	 -0.0270 	 0.0008 	 269.9233
  0.4321 	 0.4444 	 -0.0117 	 0.0385 	 402.3086
  0.4938 	 0.4444 	 -0.0014 	 0.0648 	 647.7753
  0.5556 	 0.4444 	 0.0062 	 0.0581 	 584.5274
  0.6173 	 0.4444 	 0.0210 	 0.0225 	 307.8051
  0.6790 	 0.4444 	 0.0285 	 -0.0079 	 296.1734
  0.7407 	 0.4444 	 0.0215 	 -0.0186 	 284.2666
  0.8025 	 0.4444 	 0.0118 	 -0.0177 	 212.6775
  0.8642 	 0.4444 	 0.0061 	 -0.0124 	 138.0837
  0.9259 	 0.4444 	 0.0052 	 0.0030 	 60.5561
  0.0617 	 0.4815 	 -0.0129 	 -0.0211 	 247.3442
  0.1235 	 0.4815 	 -0.0094 	 -0.0087 	 128.4426
  0.1852 	 0.4815 	 -0.0090 	 -0.0117 	 147.7573
  0.2469 	 0.4815 	 -0.0156 	 -0.0133 	 205.0276
  0.3086 	 0.4815 	 -0.0250 	 -0.0095 	 267.7708
  0.3704 	 0.4815 	 -0.0333 	 0.0034 	 334.9653
  0.4321 	 0.4815 	 -0.0297 	 0.0280 	 408.4306
  0.4938 	 0.4815 	 -0.0065 	 0.0510 	 513.9586
  0.5556 	 0.4815 	 0.0222 	 0.0443 	 495.2914
  0.6173 	 0.4815 	 0.0342 	 0.0173 	 383.4034
  0.6790 	 0.4815 	 0.0287 	 -0.0029 	 287.9785
  0.7407 	 0.4815 	 0.0191 	 -0.0117 	 223.5981
  0.8025 	 0.4815 	 0.0109 	 -0.0130 	 169.5517
  0.8642 	 0.4815 	 0.0065 	 -0.0104 	 122.6447
  0.9259 	 0.4815 	 0.0104 	 -0.0071 	 125.8761
  0.0617 	 0.5185 	 -0.0069 	 -0.0159 	 173.3957
  0.1235 	 0.5185 	 -0.0082 	 -0.0101 	 129.7822
  0.1852 	 0.5185 	 -0.0096 	 -0.0098 	 137.0588
  0.2469 	 0.5185 	 -0.0144 	 -0.0093 	 171.7734
  0.3086 	 0.5185 	 -0.0209 	 -0.0050 	 214.5733
  0.3704 	 0.5185 	 -0.0254 	 0.0056 	 260.3128
  0.4321 	 0.5185 	 -0.0218 	 0.0224 	 313.0947
  0.4938 	 0.5185 	 -0.0047 	 0.0362 	 364.9980
  0.5556 	 0.5185 	 0.0162 	 0.0323 	 361.2814
  0.6173 	 0.5185 	 0.0252 	 0.0155 	 295.8700
  0.6790 	 0.5185 	 0.0230 	 0.0007 	 230.3764
  0.7407 	 0.5185 	 0.0168 	 -0.0072 	 182.5764
  0.8025 	 0.5185 	 0.0109 	 -0.0096 	 144.9180
  0.8642 	 0.5185 	 0.0075 	 -0.0091 	 117.8445
  0.9259 	 0.5185 	 0.0077 	 -0.0091 	 118.7056
  0.0617 	 0.5556 	 -0.0042 	 -0.0125 	 131.4242
  0.1235 	 0.5556 	 -0.0068 	 -0.0094 	 116.2104
  0.1852 	 0.5556 	 -0.0089 	 -0.0082 	 121.0118
  0.2469 	 0.5556 	 -0.0125 	 -0.0066 	 141.6564
  0.3086 	 0.5556 	 -0.0167 	 -0.0023 	 168.3030
  0.3704 	 0.5556 	 -0.0188 	 0.0063 	 198.3048
  0.4321 	 0.5556 	 -0.0150 	 0.0178 	 233.2226
  0.4938 	 0.5556 	 -0.0031 	 0.0263 	 264.3664
  0.5556 	 0.5556 	 0.0108 	 0.0240 	 262.9582
  0.6173 	 0.5556 	 0.0181 	 0.0133 	 224.0874
  0.6790 	 0.5556 	 0.0178 	 0.0025 	 180.0595
  0.7407 	 0.5556 	 0.0141 	 -0.0042 	 147.0693
  0.8025 	 0.5556 	 0.0100 	 -0.0071 	 122.6534
  0.8642 	 0.5556 	 0.0072 	 -0.0079 	 106.6306
  0.9259 	 0.5556 	 0.0059 	 -0.0088 	 105.9413
  0.0617 	 0.5926 	 -0.0028 	 -0.0099 	 103.0883
  0.1235 	 0.5926 	 -0.0057 	 -0.0081 	 99.2419
  0.1852 	 0.5926 	 -0.0080 	 -0.0066 	 103.8924
  0.2469 	 0.5926 	 -0.0108 	 -0.0046 	 117.7044
  0.3086 	 0.5926 	 -0.0136 	 -0.0006 	 136.0097
  0.3704 	 0.5926 	 -0.0144 	 0.0060 	 155.9704
  0.4321 	 0.5926 	 -0.0108 	 0.0141 	 177.5033
  0.4938 	 0.5926 	 -0.0022 	 0.0194 	 195.6981
  0.5556 	 0.5926 	 0.0076 	 0.0180 	 195.7380
  0.6173 	 0.5926 	 0.0134 	 0.0110 	 173.7924
  0.6790 	 0.5926 	 0.0142 	 0.0033 	 145.3438
  0.7407 	 0.5926 	 0.0119 	 -0.0022 	 121.5437
  0.8025 	 0.5926 	 0.0090 	 -0.0052 	 103.9305
  0.8642 	 0.5926 	 0.0066 	 -0.0066 	 93.0385
  0.9259 	 0.5926 	 0.0047 	 -0.0078 	 91.0508
  0.0617 	 0.6296 	 -0.0021 	 -0.0079 	 82.0673
  0.1235 	 0.6296 	 -0.0047 	 -0.0068 	 82.7015
  0.1852 	 0.6296 	 -0.0069 	 -0.0053 	 87.2992
  0.2469 	 0.6296 	 -0.0091 	 -0.0032 	 96.7271
  0.3086 	 0.6296 	 -0.0108 	 0.0003 	 108.2630
  0.3704 	 0.6296 	 -0.0108 	 0.0055 	 120.9528
  0.4321 	 0.6296 	 -0.0077 	 0.0112 	 135.5029
  0.4938 	 0.6296 	 -0.0015 	 0.0147 	 147.7979
  0.5556 	 0.6296 	 0.0053 	 0.0138 	 147.8495
  0.6173 	 0.6296 	 0.0098 	 0.0091 	 133.8681
  0.6790 	 0.6296 	 0.0110 	 0.0034 	 115.3179
  0.7407 	 0.6296 	 0.0099 	 -0.0010 	 99.3630
  0.8025 	 0.6296 	 0.0078 	 -0.0038 	 87.2194
  0.8642 	 0.6296 	 0.0058 	 -0.0054 	 79.2428
  0.9259 	 0.6296 	 0.0039 	 -0.0066 	 76.5225
  0.0617 	 0.6667 	 -0.0017 	 -0.0063 	 65.5169
  0.1235 	 0.6667 	 -0.0039 	 -0.0055 	 67.6755
  0.1852 	 0.6667 	 -0.0059 	 -0.0042 	 71.7823
  0.2469 	 0.6667 	 -0.0075 	 -0.0022 	 78.3372
  0.3086 	 0.6667 	 -0.0086 	 0.0008 	 86.1934
  0.3704 	 0.6667 	 -0.0082 	 0.0047 	 94.9493
  0.4321 	 0.6667 	 -0.0057 	 0.0088 	 104.8444
  0.4938 	 0.6667 	 -0.0011 	 0.0112 	 112.7922
  0.5556 	 0.6667 	 0.0039 	 0.0106 	 113.1197
  0.6173 	 0.6667 	 0.0074 	 0.0074 	 104.4123
  0.6790 	 0.6667 	 0.0086 	 0.0032 	 91.9785
  0.7407 	 0.6667 	 0.0081 	 -0.0003 	 80.7226
  0.8025 	 0.6667 	 0.0067 	 -0.0028 	 72.0060
  0.8642 	 0.6667 	 0.0050 	 -0.0043 	 66.0737
  0.9259 	 0.6667 	 0.0032 	 -0.0055 	 63.2415
  0.0617 	 0.7037 	 -0.0014 	 -0.0050 	 52.2448
  0.1235 	 0.7037 	 -0.0033 	 -0.0044 	 55.1888
  0.1852 	 0.7037 	 -0.0050 	 -0.0032 	 59.5749
  0.2469 	 0.7037 	 -0.0064 	 -0.0015 	 65.3071
  0.3086 	 0.7037 	 -0.0070 	 0.0010 	 71.0629
  0.3704 	 0.7037 	 -0.0065 	 0.0040 	 76.4867
  0.4321 	 0.7037 	 -0.0044 	 0.0070 	 82.3081
  0.4938 	 0.7037 	 -0.0008 	 0.0087 	 87.2321
  0.5556 	 0.7037 	 0.0030 	 0.0083 	 87.8021
  0.6173 	 0.7037 	 0.0058 	 0.0060 	 83.0495
  0.6790 	 0.7037 	 0.0070 	 0.0029 	 75.6042
  0.7407 	 0.7037 	 0.0068 	 0.0001 	 67.8541
  0.8025 	 0.7037 	 0.0057 	 -0.0020 	 60.7872
  0.8642 	 0.7037 	 0.0043 	 -0.0034 	 55.2184
  0.9259 	 0.7037 	 0.0027 	 -0.0044 	 51.9079
  0.0617 	 0.7407 	 -0.0011 	 -0.0040 	 41.3597
  0.1235 	 0.7407 	 -0.0027 	 -0.0035 	 44.2763
  0.1852 	 0.7407 	 -0.0041 	 -0.0025 	 47.9194
  0.2469 	 0.7407 	 -0.0051 	 -0.0010 	 51.7263
  0.3086 	 0.7407 	 -0.0054 	 0.0010 	 55.1010
  0.3704 	 0.7407 	 -0.0048 	 0.0033 	 58.7618
  0.4321 	 0.7407 	 -0.0032 	 0.0055 	 63.5827
  0.4938 	 0.7407 	 -0.0006 	 0.0067 	 67.7518
  0.5556 	 0.7407 	 0.0021 	 0.0064 	 67.9594
  0.6173 	 0.7407 	 0.0043 	 0.0048 	 64.0617
  0.6790 	 0.7407 	 0.0053 	 0.0025 	 58.7490
