 x 	 y 	 u 	 v 	 m 
  0.1852 	 0.4611 	 0.0000 	 0.0000 	 0.0000  
  0.2469 	 0.4592 	 0.0000 	 0.0000 	 0.0000  
  0.3086 	 0.4500 	 0.0000 	 0.0000 	 0.0000  
  0.3704 	 0.4271 	 -0.0000 	 0.0000 	 0.0000  
  0.4321 	 0.3952 	 -0.0000 	 0.0000 	 0.0000  
  0.4938 	 0.3806 	 -0.0000 	 -0.0000 	 0.0000  
  0.5556 	 0.3951 	 0.0000 	 -0.0000 	 0.0000  
  0.6173 	 0.4267 	 0.0000 	 0.0000 	 0.0000  
  0.6790 	 0.4493 	 0.0000 	 0.0000 	 0.0000  
  0.7407 	 0.4584 	 0.0000 	 0.0000 	 0.0000  
  0.8025 	 0.4591 	 -0.0000 	 0.0000 	 0.0000  
 
