 x 	 y 	 u 	 v 	 m 
  0.1852 	 0.4212 	 0.0000 	 0.0000 	 0.0000  
  0.2469 	 0.4203 	 0.0000 	 0.0000 	 0.0000  
  0.3086 	 0.4377 	 0.0000 	 0.0000 	 0.0000  
  0.3704 	 0.4648 	 0.0000 	 -0.0000 	 0.0000  
  0.4321 	 0.4864 	 0.0000 	 0.0000 	 0.0000  
  0.4938 	 0.4939 	 0.0000 	 0.0000 	 0.0000  
  0.5556 	 0.4857 	 -0.0000 	 0.0000 	 0.0000  
  0.6173 	 0.4636 	 -0.0000 	 -0.0000 	 0.0000  
  0.6790 	 0.4367 	 0.0000 	 0.0000 	 0.0000  
  0.7407 	 0.4196 	 -0.0000 	 -0.0000 	 0.0000  
  0.8025 	 0.4189 	 -0.0000 	 -0.0000 	 0.0000  
 
